"point","year","sm3_u1","night","species","ccounts","forest","y_coord","x_coord","mic_ht"
"213_7",2016,0,20160714,"anpa",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160620,"myci",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160714,"myyu",2,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160718,"euma",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160716,"tabr",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160618,"pahe",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160618,"tabr",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160720,"myci",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160718,"myth",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160716,"coto",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160720,"mylu",5,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160622,"laci",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160714,"labl",1,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160714,"pahe",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160620,"laci",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160718,"coto",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160620,"eupe",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160718,"epfu",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160620,"labl",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160712,"tabr",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160714,"tabr",6,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160712,"pahe",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160720,"myev",1,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160718,"myci",0,"plumas/lassen",40.14,121.06,2.5
"213_7",2016,0,20160714,"myth",0,"plumas/lassen",40.14,121.06,2.5
"214_1",2016,0,20160904,"coto",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"tabr",8,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"myev",2,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"epfu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"myvo",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"coto",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"labl",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"myvo",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"anpa",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"myth",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"coto",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"myyu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"mylu",2,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"tabr",10,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"myev",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"eupe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"pahe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"myca",6,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"myyu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"pahe",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"myth",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"euma",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"myci",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"epfu",2,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"mylu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"myyu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"anpa",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"myci",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"myvo",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"myci",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"myca",6,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"myev",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"lano",2,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"coto",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"pahe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"anpa",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"myca",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"euma",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"epfu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"tabr",7,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"mylu",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"myci",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"myev",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"lano",2,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"myci",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"eupe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"anpa",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"tabr",12,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"myth",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"lano",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"mylu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"myth",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"myca",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"labl",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"laci",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"lano",5,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"myca",4,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"euma",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"coto",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"myca",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"coto",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"epfu",2,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"euma",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"laci",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"lano",2,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"eupe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"mylu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"laci",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"myvo",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"epfu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"pahe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"lano",6,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"anpa",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"anpa",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"epfu",3,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"myca",6,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"myev",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"labl",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"myvo",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"lano",3,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"myev",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"myev",2,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"myyu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"pahe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"tabr",30,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"tabr",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"laci",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"eupe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"coto",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"myci",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"euma",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"mylu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"myth",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160825,"eupe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"euma",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"myyu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"pahe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"myvo",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"labl",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"laci",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"epfu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"anpa",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"labl",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"myth",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160902,"eupe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"laci",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"pahe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"myvo",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"myyu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"laci",2,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"myth",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"eupe",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"tabr",13,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160904,"mylu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160829,"labl",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"euma",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160827,"myyu",0,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160906,"labl",1,"plumas/lassen",40.08,121.24,2.7
"214_1",2016,0,20160831,"myci",0,"plumas/lassen",40.08,121.24,2.7
"214_7",2016,0,20160723,"anpa",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"eupe",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"epfu",7,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"lano",2,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"pahe",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"coto",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"euma",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"epfu",8,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"labl",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"coto",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"laci",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"anpa",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"labl",1,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"laci",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"myci",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"mylu",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"eupe",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"myyu",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"myyu",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"tabr",6,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"pahe",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"epfu",8,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"myvo",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"labl",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"myca",2,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"tabr",2,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"myyu",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"euma",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"laci",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"myev",1,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"myvo",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"myth",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"eupe",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"mylu",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"myci",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"labl",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"epfu",9,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"eupe",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"myci",2,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"anpa",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"pahe",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"tabr",2,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"labl",3,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"myca",2,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"euma",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"euma",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"myev",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"myth",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"myth",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"mylu",1,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"euma",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"myth",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"lano",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"myvo",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"myci",3,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"laci",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"lano",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"myca",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"anpa",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"myca",1,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"myev",2,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"laci",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"tabr",2,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"myth",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"coto",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"pahe",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"myci",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"myev",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"myyu",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"lano",10,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"myvo",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"lano",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"anpa",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"coto",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"epfu",16,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"mylu",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160731,"eupe",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"myev",2,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"pahe",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160729,"coto",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160723,"tabr",9,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"myvo",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160727,"myca",9,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"mylu",0,"plumas/lassen",40.07,121.23,2.3
"214_7",2016,0,20160725,"myyu",0,"plumas/lassen",40.07,121.23,2.3
"223_5",2016,0,20160529,"myth",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"euma",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"coto",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"eupe",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"mylu",5,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"myca",3,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"mylu",14,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"anpa",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"myci",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"myvo",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"tabr",2,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"pahe",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"labl",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"myth",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"epfu",1,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"myev",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"myyu",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"myca",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"myev",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"myyu",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"lano",8,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"eupe",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"euma",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"coto",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"tabr",4,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"myvo",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"labl",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"myvo",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"laci",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"mylu",3,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"myth",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"eupe",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"myci",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"lano",3,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"euma",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"lano",7,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"epfu",1,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"eupe",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"lano",1,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"myev",2,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"myca",1,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"laci",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"labl",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"euma",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"epfu",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"tabr",9,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"anpa",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"pahe",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"coto",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"laci",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"myyu",1,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"myci",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"laci",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"mylu",7,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"tabr",2,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"laci",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"myev",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"epfu",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"lano",6,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"myth",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"myyu",1,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"myvo",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"anpa",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"pahe",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"pahe",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"myci",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"myca",4,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"myca",7,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"labl",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160602,"coto",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"epfu",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160529,"anpa",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"pahe",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"myth",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"anpa",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"euma",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"eupe",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"myvo",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"tabr",2,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160527,"coto",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"labl",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"myci",0,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"mylu",26,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160604,"myev",2,"plumas/lassen",40.15,121.11,2.5
"223_5",2016,0,20160531,"myyu",0,"plumas/lassen",40.15,121.11,2.5
"223_9",2016,0,20160513,"euma",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160513,"epfu",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160511,"euma",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160509,"lano",5,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160511,"epfu",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160515,"pahe",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160515,"tabr",2,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160511,"eupe",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160515,"labl",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160507,"pahe",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160507,"myyu",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160511,"anpa",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160515,"myyu",2,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160513,"anpa",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160513,"coto",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160511,"labl",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160511,"tabr",1,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160513,"mylu",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160507,"euma",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160507,"myvo",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160513,"myci",0,"plumas/lassen",40.16,121.1,2.7
"223_9",2016,0,20160511,"pahe",0,"plumas/lassen",40.16,121.1,2.7
